ENCODED_MCT,MCT_BSE_AR,g_place_id,g_rating,g_user_ratings_total,status
2FC6C4F505,서울 성동구 행당로8길 5-1,ChIJ8SGfRF2jfDURiq_1tSt4cJ8,5.0,1.0,OK
2FC958A309,서울특별시 성동구 마조로 22,ChIJOeBV29ijfDURcvHwcf0Jpww,4.2,73.0,OK
2FE9A7B0B7,서울특별시 성동구 용답중앙15길 2,ChIJsRVXF7OkfDUR5cIT3kGmlW4,3.3,83.0,OK
2FEF6803AC,서울특별시 성동구 마조로3길 8,ChIJRSu4oFijfDURVfPv3mxzi4w,4.8,240.0,OK
2FF80BC960,서울 성동구 서울숲4길 16-19.,ChIJN_U_HIOkfDURARdwpRNLbpg,3.9,606.0,OK
302563C7F4,서울특별시 성동구 무학봉16길 15,ChIJvX6GVACjfDUREK7hu8u1hTg,4.3,4.0,OK
30262EF19E,서울특별시 성동구 성덕정9길 10,ChIJqzFI6XKlfDURAVFt9IfmxoE,4.9,230.0,OK
3046541AF9,서울특별시 성동구 왕십리로 410,ChIJ9UXktBmjfDURgqVPUhI6eo8,4.1,93.0,OK
304DF7C3D2,서울특별시 성동구 무학봉28길 16,ChIJ0c8CwyW9fDUR6c5bdzodXII,5.0,5.0,OK
305E16DCD0,서울 성동구 왕십리로28길 5,ChIJ0Vna8lqjfDURwxrIKUYhGfc,,,OK
305F8B41E8,서울특별시 성동구 상원2길 1,ChIJcZJklJmkfDURjH4_CVvLgs0,4.5,33.0,OK
30602E70F0,서울특별시 성동구 성덕정길 141,ChIJl9mQAQClfDUR31NhYigAHRo,5.0,12.0,OK
30623F3257,서울특별시 성동구 매봉길 30,ChIJianBNHOlfDURHDZy8t1fNFc,4.1,169.0,OK
3074DF0C17,서울특별시 성동구 왕십리광장로 17,ChIJ99pVEFmjfDURG4w5d-pbwVA,4.6,1980.0,OK
307DBEB4EC,서울특별시 성동구 아차산로7길 4,ChIJtUJLPRalfDURFgfG8elg0r4,4.0,501.0,OK
308272D87D,서울특별시 성동구 무학로6길 51,ChIJobBbQFejfDURYIG0icRyjHw,,,OK
30888E19A2,서울특별시 성동구 성수일로10길 26,ChIJjWPiajSlfDURWsuTV4n1LaU,4.3,10.0,OK
309BDE407B,서울특별시 성동구 아차산로17길 48,ChIJhWJiDaWlfDURovBdwsYLPsw,,,OK
30A3576891,서울 성동구 마조로1가길 3.,ChIJG0lI5oWjfDURaNYpLxwgmZY,3.8,76.0,OK
30A5227B23,서울 성동구 마장로35나길 3,ChIJHfs3hlWjfDURgxfYix5sf4c,,,OK
30A93020E1,서울특별시 성동구 상원길 51,ChIJt8y_UMulfDURF4VhHVHzrj4,4.1,148.0,OK
30BB73F860,서울특별시 성동구 고산자로2길 10-7,ChIJ8dbIMFyjfDUR7UM4NKtlu9A,3.9,17.0,OK
30CACD815B,서울 성동구 성수일로8길 47.,ChIJpealoFWjfDUR2ACgzkn79ow,4.1,1920.0,OK
30D877AA68,서울특별시 성동구 마조로 35,ChIJ9x8y52yjfDURd5n1X4CKhfk,,,OK
30EBD20CBF,서울특별시 성동구 마장로 297,ChIJS-Ox1FWjfDURYZSrHHClm5o,,,OK
310CE87EE4,서울 성동구 연무장길 120.,ChIJjaYqwJilfDUR02SD-PZytAA,4.4,19.0,OK
310D618597,서울 성동구 고산자로24길 17,ChIJpealoFWjfDUR2ACgzkn79ow,4.1,1920.0,OK
3114F5BFDA,서울 성동구 행당로 76.,ChIJbU6LYtalfDUR8RszZ06vw-Y,4.1,127.0,OK
3115CB8448,서울특별시 성동구 서울숲4길 22-18,ChIJuUYFkcylfDURlEPhIGLynxI,4.9,23.0,OK
312F1E6B7B,서울특별시 성동구 상원12길 19,ChIJ-fesJZSkfDURthL_ANBiTgk,,,OK
31366725DB,서울 성동구 왕십리로14길 38,ChIJs4WoR5-kfDUROBCIh0cpK3Y,3.8,16.0,OK
3147BE76FA,서울특별시 성동구 왕십리로24길 18,ChIJF6QDgNijfDURsQ6RfQYyjWc,3.3,13.0,OK
314D411B19,서울  성동구  성수1가1동,ChIJBbnwA5ykfDUR6pZEaIcgW7o,4.3,4.0,OK
314D6B5043,서울 성동구 아차산로 85.,ChIJpeSQ_pakfDUR9QDefyZnv-A,,,OK
317594F27F,서울특별시 성동구 천호대로 288,ChIJL5nDz7KkfDURcI_FwO9b2QE,,,OK
3181D01F3F,서울특별시 성동구 왕십리로 358,ChIJj-aBt3SjfDURcmIHvePMYAI,4.8,26.0,OK
3183771CC5,서울특별시 성동구 연무장길 60,ChIJqW7Uqo2lfDURHss_BAbwIkk,4.4,522.0,OK
3185CC12C8,서울 성동구 마장로37길 40.,ChIJpealoFWjfDUR2ACgzkn79ow,4.1,1920.0,OK
319880C87E,서울  성동구  마장동,ChIJDYB0d1WjfDURmO-vZqTss_Q,,,OK
319DABE70F,서울 성동구 성수이로 126,ChIJYTAdjpWkfDURI20cibU9Y3Q,3.8,4.0,OK
31AED9557A,서울특별시 성동구 마장로37길 43,ChIJRZgE-lajfDURGUWHZHOJpI0,4.4,7.0,OK
31DE46AC2D,서울 성동구 금호산2길 19,ChIJ43wDeyqjfDUR9wYlY4iBd-o,4.2,295.0,OK
31EC330DC9,서울특별시 성동구 성덕정3가길 1,ChIJ6Weq4ISkfDURMu8AnRTZQgU,,,OK
31F3C37515,서울 성동구 연무장5가길 7.,ChIJ2TESSJykfDUR3-mKBr37pcQ,4.8,639.0,OK
31F9AECFCC,서울특별시 성동구 독서당로48길 8-1,ChIJwUJfL_-jfDURUzElGoXw0tI,,,OK
320A02A60D,서울특별시 성동구 서울숲2길 2,ChIJqci-BgCjfDURRW93jgjD2bc,2.0,1.0,OK
3227432B79,서울특별시 성동구 마조로 11,ChIJ0TFXcqekfDURgFg617RucIY,4.5,34.0,OK
32425BE27F,서울특별시 성동구 왕십리로 58,ChIJvW21zTqlfDURO-PKSz4D7K8,4.7,39.0,OK
3245B9475F,서울특별시 성동구 금호로 162,ChIJ6Zwmp0yjfDURV0IbM2pAubw,3.3,3.0,OK
32514851CD,서울특별시 성동구 한림말5길 17,ChIJe6qTHQClfDURYFdrWwLKu2I,5.0,28.0,OK
327194B461,서울특별시 성동구 상원2길 1-10,ChIJ5Xz-7iylfDURKRhh81ZXfwQ,4.8,38.0,OK
3291FF9C92,서울 성동구 살곶이길 150.,ChIJTxj7EcSifDURhj1Hg3wsqzw,4.2,214.0,OK
3298DAD0FE,서울 성동구 연무장7길 16.,ChIJaavOnpukfDUR4JJXG0gUbpY,5.0,1.0,OK
32A19D6A82,서울특별시 성동구 금호로 40,ChIJNx1nP1yjfDURdk5r-WSZJfI,3.6,35.0,OK
32B3B5A4E4,서울특별시 성동구 연무장길 39-15,ChIJn2SYJ2GlfDUR9CAxbBtbDXk,3.9,570.0,OK
32C35D2846,서울특별시 성동구 한림말1길 10,ChIJHz7GHFejfDUR-7HBu_Me_xg,4.5,19.0,OK
32F21633BE,서울특별시 성동구 왕십리로 363,ChIJ_____5ykfDURTFu7mxoVtEI,4.0,918.0,OK
3316D1C001,서울특별시 성동구 광나루로6길 35,ChIJX-Hh-SejfDURc1iXGxxG078,3.8,4.0,OK
33361C935B,서울  성동구  행당동,ChIJEatrAF2jfDUR_Q7KsAlO5YI,4.4,332.0,OK
335B38273C,서울특별시 성동구 연무장길 81,ChIJDbaCQXilfDURzGP4JG5vOnQ,4.8,139.0,OK
33630D7FC6,서울특별시 성동구 광나루로8길 10,ChIJ-1V9pgPiZTURidQYD332gDw,4.0,1329.0,OK
33706FFD69,서울특별시 성동구 행당로 112,ChIJAzF_IDujfDURVXWgLZVFSF8,4.5,51.0,OK
338FA09E06,서울특별시 성동구 무학봉15길 28-1,ChIJZXhF31qjfDURxgwxRZNULL8,,,OK
33B68F414D,서울특별시 성동구 마장로31가길 6,ChIJpealoFWjfDUR2ACgzkn79ow,4.1,1920.0,OK
33C513E513,서울특별시 성동구 연무장15길 11,ChIJ571XeKmlfDURE-HWHhINJW8,4.8,16.0,OK
33CEE3F3AA,서울특별시 성동구 청계천로 474,ChIJZ4w8SfGjfDURhS6v6bWD-WQ,4.1,56.0,OK
33E070A5FE,서울특별시 성동구 무학봉15가길 7,ChIJs2TFplyjfDURqgF-wBLz1W0,,,OK
33E3AC210C,서울특별시 성동구 왕십리로20길 8,ChIJufVBiFmjfDURKlzLA2SY36M,3.6,185.0,OK
33E9701118,서울 성동구 금호산2길 30-1,ChIJ43wDeyqjfDUR9wYlY4iBd-o,4.2,295.0,OK
33EA4BF6E9,서울특별시 성동구 왕십리로8길 5,ChIJHfIf31ulfDURbCCLF-4cuek,4.6,241.0,OK
33EF2536AD,서울특별시 성동구 왕십리로 410,ChIJmS0Fi1ujfDURVyt1dh8WYfs,4.5,391.0,OK
33FFBE73C4,서울특별시 성동구 성덕정15길 4-3,ChIJD4yYzpOlfDURficxfisFsgE,4.5,2.0,OK
34202B73D6,서울 성동구 마장로31길 34.,ChIJpealoFWjfDUR2ACgzkn79ow,4.1,1920.0,OK
3456938AFA,서울특별시 성동구 아차산로15길 19,ChIJZRACBZykfDUR2jLss4czGBI,3.8,93.0,OK
34573ADA88,서울 성동구 왕십리로26길 30,ChIJh-IBmlKjfDURYZwXqDk2u5E,4.5,77.0,OK
3466CE84BF,서울 성동구 용답중앙길 92.,ChIJvxF_6LOkfDURZjZDkoTOlzA,4.3,49.0,OK
346EB91DC6,서울 성동구 무학로2나길 1,ChIJhUHX62W5fDURJfFWfdhk8ng,4.3,6.0,OK
3478DD65AA,서울특별시 성동구 마장로35길 76,ChIJf8Ee3qqkfDURmUOXtAHLBO0,,,OK
3481C0108F,서울특별시 성동구 한림말길 33,ChIJ0eMeBKCjfDURj7A7iqWjl1U,4.1,858.0,OK
348CC434D7,서울 성동구 성덕정15길 2,ChIJzegckralfDUReMmd9bLnTXU,4.4,245.0,OK
349995B62A,서울 성동구 무학로2길 41.,ChIJUXKnJlqjfDURC5Ei_jtt0no,,,OK
34ADC7D5B3,서울특별시 성동구 자동차시장1길 70,ChIJH-vDBsavfDURkFAGTHCNBLk,4.3,261.0,OK
34CF430710,서울특별시 성동구 무학봉28길 4-1,ChIJ3xqMQ1ijfDURFCEcWJ4p4d4,5.0,1.0,OK
34F9A062DD,서울 성동구 뚝섬로 385-32.,ChIJAbXi-pqkfDURow1PvJFKM5U,4.8,156.0,OK
350FB4A18B,서울특별시 성동구 상원길 47-1,ChIJr4-XU4OkfDUR7bGUDLIzvVo,4.2,88.0,OK
3521453C6F,서울특별시 성동구 마장로35다길 16,ChIJ8Xkkb6ikfDURoTdbjc_bIPY,,,OK
352569F469,서울특별시 성동구 무학로2길 52,ChIJVQ468yKlfDURj_Eiv_t3cMc,4.7,7.0,OK
3530EB5DBA,서울 성동구 아차산로 96.,ChIJZ6V-GI6kfDURepazPrDQGbA,3.8,57.0,OK
3531297CCD,서울특별시 성동구 마조로1가길 16,ChIJbzEFo0SjfDURtil8Z9WbHP8,3.7,49.0,OK
3556A9EA7B,서울특별시 성동구 무학로2길 38,ChIJD2W-aIylfDURCX2wXgbEof0,4.9,242.0,OK
355A49D07D,서울특별시 성동구 성덕정길 92,ChIJ62lZ4SelfDUR4raMSbukJGs,4.2,45.0,OK
3573438877,서울특별시 성동구 고산자로 297,ChIJJ-xUFACjfDURs_Sl2iwZTqE,3.5,10.0,OK
3574088A21,서울특별시 성동구 성덕정9가길 2,ChIJgXPjt32lfDURjzdCBlOvOJY,3.4,55.0,OK
358F65FE30,서울특별시 성동구 성수일로6길 47,ChIJxcge7XulfDURDVwCRTasWw4,4.2,9.0,OK
3593B2D487,서울 성동구 상원1길 13.,ChIJ55IGoGCjfDURqpspygk_-JA,3.8,42.0,OK
359DA6198A,서울 성동구 마조로7길 9-1.,ChIJDQlcTQClfDURG6uMJb64Kio,5.0,122.0,OK
35A4AA3FB1,서울특별시 성동구 금호산길 67,ChIJ5Sp39myifDURTdXQnCHjT-Y,4.2,618.0,OK
35A9CD5DCA,서울특별시 성동구 성수이로 126,ChIJS9ckM7qlfDUR5cYHyV_cdPA,4.6,9.0,OK
35F921EEEC,서울 성동구 장터5길 3-1.,ChIJ50Bb_3KjfDURlpiWYgjm4jc,,,OK
360AF1A8EC,서울특별시 성동구 왕십리로30길 4,ChIJ_9mOeUWjfDURpt7Afn9KgUQ,4.0,2.0,OK
360B6BCFC1,서울특별시 성동구 동일로 41,ChIJOfJ911qjfDURN72oTx4ZLz0,3.6,85.0,OK
360DDB462A,서울특별시 성동구 난계로 61,ChIJ2fPYQ-6jfDURNwGsIjg1zoI,4.6,107.0,OK
361EC9A5E8,서울특별시 성동구 살곶이8길 22,ChIJF_BqKaGkfDURh49X9jUA5cg,4.5,12.0,OK
362A12ACAB,서울특별시 성동구 아차산로 103,ChIJ_4QmJm2lfDURy8Un2E0UPgU,3.1,7.0,OK
3632A29DDA,서울특별시 성동구 사근동길 21-1,ChIJg6vvvaOkfDURHhnp4Gqmv3k,4.3,530.0,OK
36348ED941,서울특별시 성동구 마장로 203-1,ChIJVcBa8FCjfDUREJdRzRpbIrI,,,OK
365914E11C,서울특별시 성동구 청계천로10가길 64-12,,,,not_found
36A2BCEFD8,서울특별시 성동구 무학봉15길 17-1,ChIJu89lFo-jfDUR7u8QoAAI6wM,5.0,4.0,OK
36A38785F3,서울특별시 성동구 왕십리로 381-1,ChIJY05JHkWjfDURyvrtIGE9kcQ,5.0,1.0,OK
36ABF21B6F,서울특별시 성동구 성수일로8길 53,ChIJgWg0JnulfDURhMSBMShG6ZE,4.3,70.0,OK
36BADF35EC,서울특별시 성동구 연무장길 41-22,ChIJrwLo_GmlfDURyH6NhOO0aE4,3.8,321.0,OK
36BBE40E4D,서울특별시 성동구 용답29길 15,ChIJNZH5CbOkfDURVZrijEmm7ZM,,,OK
36CF6C8B70,서울특별시 성동구 성수일로3길 4-13,ChIJS4BROyajfDURnmKUnN-jqwc,4.2,13.0,OK
36D30C9B49,서울 성동구 마조로3가길 19.,ChIJpZQ_nVijfDURnX-Z7BfQB6g,4.5,51.0,OK
36E3A686C1,서울특별시 성동구 장터5가길 6,ChIJKzrg8IulfDURk1dCNirHnTo,5.0,11.0,OK
36E8832157,서울특별시 성동구 성덕정11길 20,ChIJJ8_ydfqlfDURrVGLhgE8xfI,4.4,67.0,OK
36FA50BD7D,서울특별시 성동구 상원길 81,ChIJScMZm_SlfDURvdURH_bHzaM,5.0,1.0,OK
37075F1B6D,서울특별시 성동구 뚝섬로3길 16,ChIJQ_bqINSlfDURlMVvyQn2DQQ,3.9,590.0,OK
370B4F40C3,서울 성동구 왕십리광장로 17.,ChIJIWsCDlyjfDURDSmqLQ6QRYA,4.0,5.0,OK
373FC35FF2,서울특별시 성동구 용답19길 16-1,ChIJn-nGXAClfDURGLLocMl6gCY,,,OK
3751A3FD2E,서울 성동구 아차산로7길 19,ChIJ_evQ6yKlfDUR3gAVk7x8mgo,,,OK
376525721B,서울특별시 성동구 장터5길 5,ChIJGRBl3TujfDURunKVUffcxn4,,,OK
376A5D3F6B,서울특별시 성동구 왕십리로 284,ChIJG5W02ryjfDURvZ1_8gLO_SQ,5.0,1.0,OK
377472828B,서울특별시 성동구 금호산2길 23,ChIJ-1NhvHSjfDURti9dpq2SgzY,4.3,46.0,OK
378316C068,서울 성동구 마장로 228-18.,ChIJy5hNJVejfDURrgtDF4XUXVo,,,OK
378C662D8E,서울특별시 성동구 둘레9길 17,ChIJgTM58HClfDURxe2y8KALNFg,5.0,5.0,OK
37AA28CAF8,서울특별시 성동구 연무장9길 6,ChIJ55IGoGCjfDURqpspygk_-JA,3.8,42.0,OK
37AA4DBA89,서울특별시 성동구 성수일로12길 44,ChIJaSM7PQClfDUR4dZnMf1dTvU,5.0,6.0,OK
37B095C0EA,서울특별시 성동구 서울숲2길 19-13,ChIJielwwq2lfDURbInrt58zWlM,5.0,2.0,OK
37BCC1D215,서울특별시 성동구 왕십리로10길 9-9,ChIJH57uTZmkfDUR94i2-FypbNk,3.5,75.0,OK
37C22962DB,서울특별시 성동구 성수일로11길 11,ChIJtUJLPRalfDURFgfG8elg0r4,4.0,501.0,OK
37EDF0B2C1,서울특별시 성동구 장터길 28-1,ChIJCT3yAwClfDUR9Fvze4xEgEM,4.0,27.0,OK
37FE3D6CC0,서울 성동구 성수동2가,ChIJ1alaQA-lfDUR1JffzMWSPCU,4.0,277.0,OK
37FEBDD1C1,서울 성동구 고산자로 337-1,ChIJr23E1YSlfDUR5Q2bB9zcloE,,,OK
3816AE5158,서울특별시 성동구 마장로 325,ChIJZ0N2JZWkfDUR5m6eNOv-ogM,4.3,88.0,OK
38277AF289,서울 성동구 고산자로24길 14-2.,ChIJ40_BiL6kfDURthsOXyP5njU,3.5,6.0,OK
382A324F7A,서울 성동구 행당로 87 .,ChIJdyjvhlijfDURrw9yCAMIKXI,4.3,262.0,OK
383481B7AC,서울특별시 성동구 성수이로7길 1,ChIJz1IfmKWlfDURIHpgSAUBlDw,4.2,18.0,OK
383948C8CC,서울 성동구 용답중앙15길 9.,ChIJ99pVEFmjfDURG4w5d-pbwVA,4.6,1980.0,OK
3842954B95,서울 성동구 왕십리로 330,ChIJtVy4SVqjfDURpI8B4CbLCBg,4.5,19.0,OK
3845CA9FE8,서울특별시 성동구 청계천로10다길 34-14,,,,not_found
3849F9A089,서울  성동구  금호동1가,ChIJuxoRBXOjfDURfSAdloAPk7I,4.7,31.0,OK
384FAF740C,서울특별시 성동구 금호로 84,ChIJC7VbL26jfDUR4nvyUXRzRBw,,,OK
38537E4B84,서울특별시 성동구 금호로 17,ChIJwyjEX3GjfDUR_RIoljLg8ZA,,,OK
385823BD41,서울 성동구 성수이로 118.,ChIJ9cYAvJWkfDURpx_7fWZrr1Q,3.7,153.0,OK
386397E23E,서울특별시 성동구 마장로31가길 5,ChIJhTKeClWjfDURhhaLBAJKfoM,5.0,21.0,OK
3864418FCC,서울 성동구 독서당로46가길 28.,ChIJhyh4QwCdfDUREeGvMDwri6Y,,,OK
387BDBCD80,서울특별시 성동구 상원6가길 3,ChIJX1xBYDClfDURZm_A3Kfz-TA,5.0,2.0,OK
387CE6C86C,서울특별시 성동구 용답19길 6,ChIJs3ZzHrKkfDURuNpcXl-Gusw,,,OK
389E239904,서울 성동구 천호대로 352-13.,ChIJWasDW7SkfDUR3atPk5UUAOw,,,OK
389F10CE1E,서울특별시 성동구 성덕정길 118,ChIJBxS7CwCjfDURLO4_7RkAXc8,5.0,22.0,OK
38BDC5B4AE,서울특별시 성동구 서울숲4길 23,ChIJLSBEA_qlfDURdtZQQfxFq3k,4.3,7.0,OK
38C18AF0CF,서울특별시 성동구 상원1길 11-1,ChIJ_____5ykfDURTFu7mxoVtEI,4.0,918.0,OK
38D9B1B96A,서울특별시 성동구 금호산2길 6-1,ChIJHfIf31ulfDURbCCLF-4cuek,4.6,241.0,OK
38EDE3F91C,서울특별시 성동구 행당로 110,ChIJpT0Xw9KjfDURgVKszd2a32g,3.9,13.0,OK
391836F1E0,서울특별시 성동구 광나루로11길 7,ChIJT8Ojma2lfDURrPZeu4vk42I,5.0,36.0,OK
39255E94C6,서울특별시 성동구 장터길 35,ChIJozHuJpWjfDURX8reUObXvnA,,,OK
39386D0931,서울특별시 성동구 상원1길 5,ChIJY9H-n56kfDURZKuIrF3f9S0,4.0,1186.0,OK
394824E6A3,서울 성동구 아차산로7길 28.,ChIJNZF1kla7fDURbnAi49r3Ii4,5.0,4.0,OK
39624DF65A,서울특별시 성동구 용답19길 3-1,ChIJWxIzHbKkfDURoRFwYxqtX0U,,,OK
397AF59B8B,서울 성동구 성수일로8길 47.,ChIJ02E-h5GkfDURPoML5KWj4DI,4.1,264.0,OK
3991680872,서울특별시 성동구 연무장길 9-1,ChIJn9mGzlalfDURlwj7O1ak1Uo,3.6,71.0,OK
39975534D9,서울특별시 성동구 서울숲6길 16-1,ChIJy1ckjR-lfDURh16iQi3hayo,3.7,23.0,OK
39A0648E6F,서울특별시 성동구 청계천로10나길 80,ChIJ-WD5VFSjfDURUu3r_6nMrl0,5.0,1.0,OK
39ADC0C466,서울특별시 성동구 성덕정17길 7-1,ChIJHe4Q_pCkfDURMuhLig2FWD4,4.2,27.0,OK
39C80568CC,서울특별시 성동구 상원12길 34,ChIJ_____5ykfDURTFu7mxoVtEI,4.0,918.0,OK
39D9285E8D,서울 성동구 독서당로 187.,ChIJW807c1WjfDURPCQ3kZpQMsw,4.3,239.0,OK
39E9AADD30,서울특별시 성동구 금호산2길 11-1,ChIJ_____5ykfDURTFu7mxoVtEI,4.0,918.0,OK
3A07D1755D,서울특별시 성동구 마조로5길 9,ChIJNXY_uc-lfDURWNlhLgWQwnQ,,,OK
3A0FA79FF3,서울특별시 성동구 아차산로7길 36,ChIJWd9vb_ilfDUR3lCaqadDx4Y,4.8,5.0,OK
3A286DF61F,서울 성동구 왕십리로 275,ChIJF8mGMl-jfDURytnYCsQwb-U,,,OK
3A2AB3FD4F,서울 성동구 마장로37길 43,ChIJ67EoIROlfDUR2TAPEFOZkk8,5.0,2.0,OK
3A52550A64,서울특별시 성동구 난계로 35,ChIJRYRbZmmjfDURUriYoL8erWE,,,OK
3A52CE5658,서울특별시 성동구 아차산로3길 9,ChIJ_____5ykfDURBcbl1QzxBV8,3.9,447.0,OK
3A770A3C62,서울 성동구 살곶이길 18.,ChIJ_17DMlW7fDURQKFvcKss8nU,3.9,80.0,OK
3A81FE047A,서울특별시 성동구 마장로35길 46,ChIJlcJs1ZukfDURXVeyL36ANsg,,,OK
3A8F8A6B41,서울 성동구 마장로37길 55,ChIJpealoFWjfDUR2ACgzkn79ow,4.1,1920.0,OK
3AA1678CDE,서울 성동구 행당로17길 7.,ChIJS8E4FVyjfDURP2FJ6-k6Zm4,,,OK
3AAA1F7B5B,서울특별시 성동구 용답19길 14-1,ChIJOSFmObKkfDURmW9n_JMt5EM,5.0,1.0,OK
3AB4FC1262,서울 성동구 연무장5길 9-16.,ChIJCfc0Hy-ZfDURG4VIeXYSBMQ,4.2,114.0,OK
3AC0517B5B,서울특별시 성동구 성수일로10길 26,ChIJ8cCRLUalfDURiVqICG1-oUI,4.9,8.0,OK
3AD2A5FE6A,서울특별시 성동구 용답중앙13길 1,ChIJg8QpZ7KkfDURhAZY0zAKZVY,,,OK
3ADF083472,서울특별시 성동구 무학봉15길 28,ChIJE9lJs2SkfDURstNqw0KqnDE,4.4,650.0,OK
3AE0B97C20,서울 성동구 왕십리로24길 5,ChIJ_bNma2elfDUR2ZDbMDLUUZE,4.2,126.0,OK
3AE3E04CCF,서울 성동구 마조로 29.,ChIJ8VuF8FmjfDURcTf8yE1qWGs,3.6,44.0,OK
3AE8B97E90,서울특별시 성동구 서울숲4길 17,ChIJAeUn-WGjfDUR4gcexdx9qWE,4.0,24.0,OK
3AF3906E1E,서울특별시 성동구 무학봉길 57,ChIJmUikS0OjfDURmH0z57RDM0o,,,OK
3B0E5FAA4D,서울특별시 성동구 상원1길 25,ChIJBfxN8FKlfDURcxX4C7TL_cM,5.0,3.0,OK
3B0F367222,서울 성동구 성수동2가,ChIJYbNUDI6kfDUR13kmAsAxQto,4.3,52.0,OK
3B10BE8CBB,서울 성동구 마장로37길 43.,ChIJoXAHjqqkfDURM6CjtA9x_VM,,,OK
3B2E13DA95,서울특별시 성동구 연무장9길 4,ChIJSasn9ZSkfDUR3yTM696QRV8,3.8,895.0,OK
3B463692E1,서울특별시 성동구 뚝섬로1길 55,ChIJzziWMKylfDURI7iI7ltOGuM,4.3,23.0,OK
3B4CB64E6A,서울특별시 성동구 왕십리로10길 5-6,ChIJV5bIIgClfDURc-kWje9PY4w,4.9,66.0,OK
3B5C32604B,서울 성동구 마조로7길 6,ChIJv8TwjaekfDURnnLhJ29RDPY,3.8,192.0,OK
3B758AC2A1,서울특별시 성동구 성덕정9길 3,ChIJqzFI6XKlfDURAVFt9IfmxoE,4.9,230.0,OK
3B8E59372C,서울 성동구 살곶이길 18.,ChIJXYyBuaSkfDURpzEZLnEW4iE,4.1,1234.0,OK
3BB8C1A3AD,서울 성동구 행당로 109.,ChIJr_izEF2jfDURKWzAkhy-vlw,,,OK
3BCE6D8224,서울 성동구 마조로 21.,ChIJ_cLZvaekfDURt3m3JNNDcOM,,,OK
3BD38FB889,서울 성동구 왕십리로 294-2.,ChIJpc72SQCjfDURWTegl72A2z4,4.8,4.0,OK
3C16CE8803,서울특별시 성동구 성덕정길 72-4,ChIJIZBMgpakfDUR1v4tV6xDnIU,4.0,32.0,OK
3C470EF2B3,서울 성동구 아차산로7길 16.,ChIJscppWpakfDUReDe90u9D0HE,4.0,1012.0,OK
3C4FAA53F0,서울 성동구 한림말1길 13.,,,,not_found
3C54A75A81,서울특별시 성동구 아차산로7길 21,ChIJ_____5ykfDURTFu7mxoVtEI,4.0,918.0,OK
3C57E8E398,서울 성동구 마장로37길 40 (마장동),ChIJ0_uEVwClfDURuJqxXGwGNQk,5.0,2.0,OK
3C5DFF3840,서울특별시 성동구 용답중앙11길 16-1,ChIJyXKzvs6jfDUR9QJyabzr9xQ,4.6,49.0,OK
3C6D370558,서울특별시 성동구 사근동11길 3,ChIJ3Wjo1aakfDURhck4PBA5y70,4.4,134.0,OK
3C76B0425D,서울특별시 성동구 행당로1길 7,ChIJ5TcJPV2jfDURlOgawiksp9w,,,OK
3C9076A1D4,서울 성동구 마조로5길 4-10.,ChIJd6CRWtmlfDURuLrYFt5gOV0,4.8,545.0,OK
3C918D8F6A,서울  성동구  성수일로11길  11,ChIJtUJLPRalfDURFgfG8elg0r4,4.0,501.0,OK
3C92DED4C1,서울  성동구  독서당로40길,ChIJ0eMeBKCjfDURj7A7iqWjl1U,4.1,858.0,OK
3C97811992,서울  성동구  무수막길,ChIJQ-GR6GyjfDURxoRSYYVvRn8,5.0,4.0,OK
3C9CFC0B9F,서울 성동구 마장로31길 44.,ChIJTXli4nqjfDURh3_ot0REF6U,,,OK
3CAACEBFFD,서울 성동구 무학로 36.,ChIJXfdYOVCjfDURRuIUL3LclQM,,,OK
3CBCDB9525,서울 성동구 왕십리로20길 11-1,ChIJpULE8lmjfDURwZ_U5e400fc,4.1,78.0,OK
3CBD6CE416,서울특별시 성동구 마조로 67,ChIJnfo7LfCjfDURIjLdE8ev2l4,3.7,12.0,OK
3CD5747A9B,서울 성동구 성수일로8길 5.,ChIJK_b0UX2jfDURmkYPvmWYm90,4.6,10472.0,OK
3CFB121A76,서울특별시 성동구 자동차시장1길 41,ChIJ-c-_zZWlfDURzCRDyB-TNOI,5.0,1.0,OK
3D05D0CBE9,서울 성동구 상왕십리동,ChIJETYX41qjfDUR6xopK1Tu8GM,,,OK
3D35397FAB,서울특별시 성동구 장터길 41-1,ChIJhaf2shKjfDURx3eCWepG7vc,5.0,3.0,OK
3D432C28C3,서울특별시 성동구 왕십리로 410,ChIJsWF2WaekfDURsca3tExTDPg,4.3,656.0,OK
3D4F4809F0,서울특별시 성동구 서울숲4길 22-7,ChIJj3Y9cE6lfDURaBmyx825NPk,4.3,56.0,OK
3D56F4D9D7,서울특별시 성동구 자동차시장1길 70,ChIJiYe8esukfDUR0C05PM-Rk5E,3.6,67.0,OK
3D65A21626,서울 성동구 마장로 137.,ChIJa2HnBaulfDURKeVIuiDtL1Y,4.3,26.0,OK
3D7A63FFA7,서울특별시 성동구 무수막길 85,ChIJqV8V4myjfDUR0LSsGRTWbIU,,,OK
3D7F3820C1,서울특별시 성동구 금호로 17,ChIJLwsm_HOjfDUR4U0t6uacEU0,3.6,72.0,OK
3D85779307,서울특별시 성동구 용답중앙13길 3,ChIJ91qGYLKkfDUR0s33A8be7B4,,,OK
3D8F0EC508,서울특별시 성동구 마조로5길 4-16,ChIJh73Mk6ekfDURPIBawrM4gsQ,4.0,4.0,OK
